LSOA_code,FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodCyct,FoodCyc15n,FoodCart,FoodCar15n
E01004752,4,10,10,100,7,10,7,10
E01004753,3,10,10,100,6,10,6,10
E01004754,5,10,10,100,7,10,7,10
E01004755,4,9,10,100,7,10,6,10
E01004756,7,10,10,100,7,10,7,10
E01004757,6,10,10,100,7,10,7,10
E01004760,7,10,10,100,7,10,7,10
E01004761,4,9,10,100,6,10,7,10
E01004762,4,9,10,100,6,10,7,10
E01004763,2,10,10,100,6,10,7,10
E01004765,3,10,10,100,6,10,7,10
E01032512,4,10,10,100,6,10,6,10
E01032513,7,10,10,100,7,10,7,10
E01032562,9,7,10,100,8,10,7,10
E01032563,6,8,10,100,7,10,6,10
E01032564,9,7,10,100,8,10,7,10
E01032565,7,8,10,100,7,10,7,10
E01032566,5,9,10,100,7,10,6,10
E01032567,13,7,10,100,10,10,8,10
E01032568,6,9,10,100,7,10,7,10
E01032569,7,5,10,100,8,10,7,10
E01032570,6,4,10,100,7,3,7,9
E01032572,5,9,10,100,7,10,7,10
E01032573,4,10,10,100,7,10,7,10
E01032574,7,5,10,100,8,10,10,10
E01032575,10,7,10,100,8,10,8,10
E01032576,11,3,10,100,9,9,8,10
E01032577,10,3,10,100,9,9,7,10
E01032579,4,10,10,100,6,10,7,10
E01032580,4,8,10,100,6,10,6,10
E01032581,8,5,10,100,7,10,7,10
E01032582,3,10,10,100,6,10,7,10
E01032583,2,10,10,100,6,10,6,10
E01032584,3,10,10,100,6,10,7,10
E01032623,13,2,10,82,9,7,8,10
E01032637,5,10,10,100,6,10,7,10
E01032638,3,10,10,100,6,10,7,10
E01032639,4,10,10,100,7,10,7,10
E01032640,6,10,10,100,7,10,7,10
E01032646,3,10,10,100,6,10,6,10
E01032719,1,10,10,100,6,10,7,10
E01032720,4,10,10,100,6,10,7,10
E01032722,4,10,10,100,6,10,7,10
E01032739,3,10,10,100,7,10,7,10
E01032740,3,10,10,100,6,10,6,10
E01032741,5,10,10,100,7,10,7,10
E01032742,6,9,10,100,7,10,7,10
E01032743,8,3,10,100,8,10,8,10
E01032744,3,3,10,100,6,10,6,10
E01032764,3,8,10,100,6,10,7,10
E01032765,5,10,10,100,7,10,7,10
E01032766,3,10,10,100,6,10,6,10
E01032767,4,10,10,100,6,10,7,10
E01032768,4,10,10,100,7,10,7,10
E01032769,5,8,10,100,7,10,7,10
E01032770,2,6,10,100,6,10,6,10
E01032771,2,10,10,100,6,10,6,10
E01032772,3,10,10,100,7,10,8,10
E01032773,2,9,10,100,6,10,6,10
E01032774,4,6,10,100,7,10,7,10
E01032775,11,4,10,100,10,10,10,10
E01032776,5,9,10,100,7,10,7,10
E01032777,2,9,10,100,6,10,6,10
E01032778,4,6,10,100,6,10,6,10
E01032779,6,10,10,100,7,10,7,10
E01032780,6,10,10,100,7,10,7,10
E01032781,5,8,10,100,8,10,9,10
E01032782,2,10,10,100,6,10,8,10
E01032783,12,4,10,100,10,10,10,10
E01032784,5,10,10,100,7,10,7,10
E01032785,5,8,10,100,7,10,7,10
E01032786,3,10,10,100,6,10,7,10
E01032787,5,10,10,100,7,10,7,10
E01032788,4,9,10,100,6,10,6,10
E01032789,2,10,10,100,6,10,7,10
E01032790,3,9,10,100,6,10,6,10
E01032803,3,10,10,100,6,10,6,10
E01032805,7,10,10,100,7,10,7,10
E01032834,4,10,10,100,6,10,6,10
E01033000,5,9,10,100,7,10,7,10
E01033030,3,10,10,100,6,10,7,10
E01033081,3,10,10,100,6,10,6,10
E01033082,6,7,10,100,7,10,8,10
E01033083,3,9,10,100,6,10,6,10
E01033084,7,10,10,100,7,10,7,10
E01033085,7,4,10,100,8,10,8,10
E01033086,4,3,10,100,7,10,7,10
E01033093,5,9,10,100,7,10,7,10
E01033098,6,10,10,100,7,10,8,10
E01033099,5,8,10,100,7,10,7,10
E01033100,2,10,10,100,6,10,6,10
E01033101,2,10,10,100,6,10,6,10
E01033132,4,9,10,100,6,10,6,10
E01033133,6,10,10,100,7,10,7,10
E01033135,9,10,10,100,8,10,7,10
E01033146,9,3,10,100,8,9,7,10
E01033148,7,1,10,100,9,3,9,4
E01033150,5,1,10,100,8,4,8,7
E01033151,4,5,10,100,7,8,6,10
E01033153,6,8,10,100,7,10,7,10
E01033207,5,10,10,100,7,10,7,10
E01033208,2,10,10,100,6,10,7,10
E01033320,6,6,10,100,7,10,7,10
E01033322,5,5,10,100,7,10,6,10
E01033324,6,10,10,100,7,10,7,10
E01033325,3,9,10,100,6,10,7,10
E01033327,5,10,10,100,7,10,8,10
E01033341,6,10,10,100,7,10,8,10
E01033424,4,10,10,100,7,10,7,10
E01033455,3,6,10,100,6,10,6,10
E01033456,5,4,10,100,7,10,7,10
E01033457,5,8,10,100,7,10,7,10
E01033463,7,5,10,100,7,10,7,10
E01033464,10,3,10,100,9,10,8,10
E01033485,4,6,10,100,6,10,6,10
E01033486,3,10,10,100,6,10,6,10
E01033487,1,10,10,100,6,10,6,10
E01033488,1,10,10,100,6,10,6,10
E01033489,3,10,10,100,6,10,6,10
E01033490,3,10,10,100,6,10,7,10
E01033491,2,10,10,100,6,10,6,10
E01033492,7,10,10,100,7,10,7,10
E01033493,8,10,10,100,8,10,7,10
E01033494,5,10,10,100,7,10,6,10
E01033568,5,8,10,100,7,10,8,10
E01033569,4,9,10,100,7,10,7,10
E01033570,16,1,10,50,11,7,9,10
E01033571,9,2,10,100,8,10,8,10
E01033572,8,5,10,100,9,10,7,10
E01033573,3,5,10,100,6,10,6,10
E01033574,1,8,10,100,6,10,7,10
E01033575,1,6,10,100,6,10,6,10
E01033576,7,9,10,100,8,10,8,10
E01033577,6,5,10,100,7,9,6,10
E01033578,4,7,10,100,6,10,7,10
E01033579,5,8,10,100,7,10,7,10
E01033580,6,4,10,100,7,10,7,10
E01033581,7,2,10,100,8,3,7,10
E01033582,11,1,10,100,8,3,8,10
E01033583,8,6,10,100,7,10,7,10
E01033584,7,6,10,100,8,10,8,10
E01033585,8,7,10,100,8,10,9,10
E01033586,6,5,10,100,7,10,7,10
E01033587,9,7,10,100,9,10,8,10
E01033588,8,7,10,100,8,10,8,10
E01033589,3,10,10,100,7,10,7,10
E01033590,5,6,10,100,7,10,6,10
E01033591,6,9,10,100,7,10,7,10
E01033592,9,3,10,100,9,10,8,10
E01033593,4,10,10,100,6,10,7,10
E01033594,3,10,10,100,6,10,7,10
E01033595,5,10,10,100,7,10,8,10
E01033596,6,10,10,100,7,10,9,10
E01033597,3,10,10,100,6,10,7,10
E01033598,7,10,10,100,7,10,7,10
E01033599,3,9,10,100,6,10,6,10
E01033600,7,10,10,100,8,10,7,10
E01033601,5,10,10,100,7,10,7,10
E01033602,4,10,10,100,6,10,6,10
E01033603,3,10,10,100,6,10,7,10
E01033604,1,10,10,100,6,10,6,10
E01033605,2,10,10,100,6,10,6,10
E01033606,6,10,10,100,7,10,7,10
E01033607,5,10,10,100,7,10,7,10
E01033608,8,10,10,100,8,10,7,10
E01033698,7,10,10,100,7,10,8,10
E01033699,3,10,10,100,6,10,6,10
E01033700,4,10,10,100,6,10,8,10
E01033701,4,8,10,100,6,10,7,10
E01033702,2,4,10,100,6,10,6,10
E01033703,3,10,10,100,6,10,6,10
E01033704,3,10,10,100,6,10,6,10
E01033705,7,5,10,100,8,10,7,10
E01033706,3,10,10,100,6,10,6,10
E01033707,5,10,10,100,7,10,7,10
E01033708,3,10,10,100,6,10,7,10
E01033709,2,10,10,100,6,10,6,10
E01033710,5,3,10,100,7,10,7,10
E01033711,2,10,10,100,6,10,6,10
E01033712,2,10,10,100,6,10,6,10
E01033713,4,9,10,100,7,10,7,10
E01033724,6,5,10,100,8,10,7,10
E01033725,10,5,10,100,9,10,8,10
E01033726,6,5,10,100,7,10,7,10
E01033727,2,9,10,100,6,10,6,10
E01033728,3,7,10,100,7,10,7,10
E01033729,5,7,10,100,7,10,7,10
E01033730,6,9,10,100,7,10,7,10
E01033731,1,9,10,100,6,10,6,10
E01033732,3,9,10,100,7,10,8,10
E01033733,2,7,10,100,6,10,6,10
E01033734,4,7,10,100,7,10,7,10
E01033735,2,10,10,100,7,10,6,10
E01033736,4,6,10,100,6,10,6,10
E01033737,4,9,10,100,7,10,7,10
E01033738,4,10,10,100,6,10,6,10
E01033739,7,1,10,100,7,10,7,10
E01033740,5,1,10,100,7,10,6,10
E01033741,5,1,10,100,7,9,7,10
E01033742,12,3,10,100,10,10,9,10
E01033743,8,2,10,100,8,7,7,10
E01033744,10,5,10,100,9,10,9,10
E01033745,9,3,10,100,8,6,8,10
E01033746,7,9,10,100,7,10,7,10
