objectid,lsoa11cd,lsoa11nm,Borough,All Ages,HubName,HubDist,NUMPOINTS(,NUMPOINT_1,NUMPOINT_2
22301,E01002788,Islington 008C,Islington,2136 ,1010001245,216.0101771,1,14,41
22366,E01002727,Islington 021C,Islington,1689 ,1010003489,227.3619779,6,20,86
22368,E01002725,Islington 022E,Islington,1765 ,1010003489,183.3936516,5,21,88
22395,E01002696,Islington 020A,Islington,2174 ,1010003084,214.9745211,6,17,63
22425,E01002699,Islington 017B,Islington,1738 ,1010001241,410.2243202,1,16,54
22427,E01002698,Islington 017A,Islington,2481 ,1010006438,488.858108,2,13,50
22514,E01000906,Camden 012E,Camden,1649 ,1010003721,391.1953172,2,5,33
22518,E01000904,Camden 012C,Camden,2738 ,1010003721,195.0727543,2,14,32
22520,E01000905,Camden 012D,Camden,2257 ,1010003721,321.1549381,1,8,35
22522,E01000902,Camden 012B,Camden,1744 ,1010005398,503.3911596,0,7,33
22524,E01000903,Camden 006E,Camden,1787 ,1010005398,489.656783,1,6,32
22526,E01000900,Camden 012A,Camden,2070 ,1010003721,528.2072776,0,10,34
22528,E01000901,Camden 007D,Camden,2675 ,1010003721,613.7377217,0,9,31
22556,E01002774,Islington 004E,Islington,2382 ,1010014015,123.0896899,7,11,43
22558,E01002772,Islington 002F,Islington,1909 ,1010014015,185.5504126,6,10,37
22715,E01000866,Camden 009A,Camden,2815 ,1010005397,273.2843999,3,16,38
22716,E01000867,Camden 015C,Camden,2079 ,1010006038,371.4153335,2,18,41
22717,E01000864,Camden 015A,Camden,1870 ,1010015477,253.2269883,3,10,58
22718,E01000865,Camden 015B,Camden,1889 ,1010006038,116.0652445,1,15,48
22721,E01000861,Camden 019B,Camden,1747 ,1010003127,144.6176977,7,15,44
22722,E01000868,Camden 015D,Camden,1857 ,1010015477,168.1930833,1,10,59
22724,E01000869,Camden 015E,Camden,2466 ,1010006038,308.3633787,2,10,53
22812,E01002064,Haringey 036C,Haringey,1343 ,1010006437,205.6907359,2,7,35
22813,E01002065,Haringey 036D,Haringey,1660 ,1010003664,283.7851598,3,7,35
23118,E01000846,Camden 014C,Camden,1749 ,1010010082,150.5687659,2,9,33
23119,E01000847,Camden 014D,Camden,2009 ,1010010082,223.9548314,3,9,31
23120,E01000844,Camden 011B,Camden,2129 ,1010016098,301.2597976,4,11,27
23121,E01000845,Camden 014B,Camden,1849 ,1010005398,71.20201494,2,8,30
23122,E01000842,Camden 011A,Camden,1754 ,1010010082,452.8234139,3,11,30
23123,E01000843,Camden 014A,Camden,1989 ,1010005398,177.1563249,2,7,32
23126,E01000848,Camden 011C,Camden,2105 ,1010001260,297.9844577,1,11,27
23127,E01000849,Camden 011D,Camden,1952 ,1010001260,142.1035406,4,8,31
23515,E01000972,Camden 010D,Camden,2478 ,1010003128,247.2567425,3,12,30
23582,E01002810,Islington 003F,Islington,1692 ,1010018644,166.0427103,3,16,42
23584,E01002811,Islington 001F,Islington,1616 ,1010003665,305.7973374,1,8,35
23958,E01000957,Camden 019C,Camden,1687 ,1010006038,447.0651721,2,15,47
24024,E01000883,Camden 008C,Camden,1880 ,1010016805,164.7888617,6,10,29
24026,E01000882,Camden 008B,Camden,2040 ,1010016098,483.7182456,2,13,27
24028,E01000881,Camden 008A,Camden,2051 ,1010003128,336.1731845,2,13,29
24030,E01000880,Camden 004C,Camden,1980 ,1010003128,613.3998864,0,10,30
24032,E01000889,Camden 007A,Camden,2124 ,1010005288,1017.313958,0,8,32
24123,E01002805,Islington 003B,Islington,1725 ,1010006437,87.23064011,3,8,36
19399,E01003497,Newham 034A,Newham,1882 ,1010010039,493.3139525,2,6,17
19402,E01003496,Newham 027A,Newham,1429 ,1010010801,1168.874297,0,0,20
19511,E01004254,Tower Hamlets 023B,Tower Hamlets,3342 ,1010004858,292.4256767,1,5,32
19512,E01004255,Tower Hamlets 023C,Tower Hamlets,1807 ,1010007059,487.7265019,2,7,31
19513,E01004252,Tower Hamlets 024A,Tower Hamlets,3496 ,1010004857,219.4938384,2,8,30
19515,E01004250,Tower Hamlets 020D,Tower Hamlets,2811 ,1010016899,100.4271794,3,6,29
19516,E01004251,Tower Hamlets 023A,Tower Hamlets,2653 ,1010007059,204.9104009,3,5,30
19519,E01004258,Tower Hamlets 023D,Tower Hamlets,1673 ,1010007059,610.5356897,0,7,34
19520,E01004259,Tower Hamlets 007A,Tower Hamlets,1828 ,1010009217,55.27063405,3,14,42
19638,E01001820,Hackney 024E,Hackney,1501 ,1010009215,739.1150444,0,9,48
19639,E01001821,Hackney 024F,Hackney,1451 ,1010004880,622.3438967,0,8,49
19885,E01004236,Tower Hamlets 008B,Tower Hamlets,1681 ,1010003483,317.3886906,2,5,22
19887,E01004237,Tower Hamlets 008C,Tower Hamlets,1622 ,1010007918,279.5044184,1,5,19
19889,E01004234,Tower Hamlets 003E,Tower Hamlets,2286 ,1010016275,598.8896917,0,5,28
19890,E01004235,Tower Hamlets 008A,Tower Hamlets,1347 ,1010003483,516.9789537,2,5,22
19891,E01004232,Tower Hamlets 003C,Tower Hamlets,1900 ,1010013733,221.2886447,4,9,31
19892,E01004233,Tower Hamlets 003D,Tower Hamlets,2254 ,1010016275,696.7395458,2,6,28
19893,E01004230,Tower Hamlets 003B,Tower Hamlets,2282 ,1010016275,297.3008745,1,8,32
19894,E01004231,Tower Hamlets 004D,Tower Hamlets,1937 ,1010007918,224.4353598,2,7,22
19897,E01004238,Tower Hamlets 008D,Tower Hamlets,5238 ,1010003483,117.7766525,2,4,22
19898,E01004239,Tower Hamlets 008E,Tower Hamlets,1737 ,1010004881,608.7472822,1,5,19
19956,E01033586,Newham 013H,Newham,1879 ,1010004866,333.651519,1,3,18
19959,E01033583,Newham 013G,Newham,16004 ,1010001412,309.6482042,5,8,17
19983,E01003500,Newham 027C,Newham,2217 ,1010010801,732.4144574,0,4,14
20339,E01001763,Hackney 020C,Hackney,2463 ,1010004892,446.8531476,2,13,35
20693,E01004197,Tower Hamlets 002A,Tower Hamlets,3235 ,1010015645,206.8677131,4,10,43
20716,E01004199,Tower Hamlets 002C,Tower Hamlets,1775 ,1010004880,153.9860174,6,11,48
20718,E01004198,Tower Hamlets 002B,Tower Hamlets,1601 ,1010016784,197.0603973,5,10,47
20771,E01004326,Tower Hamlets 017D,Tower Hamlets,1999 ,1010010790,120.9039901,3,13,55
20775,E01004324,Tower Hamlets 017C,Tower Hamlets,1609 ,1010004864,330.4943582,3,11,51
20776,E01004325,Tower Hamlets 021D,Tower Hamlets,3802 ,1010010439,103.6165997,4,20,74
20777,E01004322,Tower Hamlets 017A,Tower Hamlets,1526 ,1010004864,293.3393746,4,14,55
20778,E01004323,Tower Hamlets 017B,Tower Hamlets,1589 ,1010013994,262.6639506,4,13,53
20779,E01004321,Tower Hamlets 021C,Tower Hamlets,2097 ,1010004855,263.1695819,4,14,72
20813,E01004295,Tower Hamlets 026C,Tower Hamlets,1925 ,1010007917,108.9074223,2,13,67
20815,E01004294,Tower Hamlets 026B,Tower Hamlets,2222 ,1010006625,348.1127724,7,16,71
20816,E01004212,Tower Hamlets 011D,Tower Hamlets,2619 ,1010003481,230.1353915,5,15,51
20820,E01004211,Tower Hamlets 013D,Tower Hamlets,1695 ,1010010791,164.3823162,6,16,57
20821,E01004290,Tower Hamlets 016D,Tower Hamlets,2075 ,1010014610,164.0987543,4,14,43
20828,E01004298,Tower Hamlets 022A,Tower Hamlets,1730 ,1010013994,162.1936744,3,9,51
21140,E01001744,Hackney 021B,Hackney,2134 ,1010002933,444.1979098,4,8,39
21257,E01004306,Tower Hamlets 015A,Tower Hamlets,1636 ,1010004853,296.9780909,7,24,81
21261,E01004307,Tower Hamlets 015B,Tower Hamlets,3418 ,1010018900,103.1738159,9,30,88
21265,E01004304,Tower Hamlets 022C,Tower Hamlets,2168 ,1010004855,207.2484856,4,13,60
21267,E01004305,Tower Hamlets 022D,Tower Hamlets,2209 ,1010003473,385.9102692,1,6,37
21269,E01004302,Tower Hamlets 025C,Tower Hamlets,2318 ,1010010790,307.4730575,3,8,51
21271,E01004303,Tower Hamlets 025D,Tower Hamlets,3239 ,1010003473,388.7569185,1,6,37
21273,E01004300,Tower Hamlets 022B,Tower Hamlets,1604 ,1010013994,560.915712,0,7,38
21275,E01004301,Tower Hamlets 025B,Tower Hamlets,1357 ,1010010790,386.9338716,4,7,56
21281,E01004308,Tower Hamlets 015C,Tower Hamlets,1536 ,1010010439,371.0159833,3,22,73
21283,E01004309,Tower Hamlets 015D,Tower Hamlets,3450 ,1010010439,237.403476,3,23,76
21290,E01004266,Tower Hamlets 007D,Tower Hamlets,1612 ,1010009217,240.4384569,2,13,43
21292,E01004267,Tower Hamlets 012D,Tower Hamlets,2340 ,1010007918,255.5911636,2,8,22
21294,E01004264,Tower Hamlets 010C,Tower Hamlets,1549 ,1010003475,162.4173094,4,11,36
21295,E01004262,Tower Hamlets 010B,Tower Hamlets,2040 ,1010009365,323.3033377,4,11,38
21296,E01004263,Tower Hamlets 007C,Tower Hamlets,1538 ,1010014610,295.947512,4,13,39
21297,E01004260,Tower Hamlets 007B,Tower Hamlets,1962 ,1010009217,289.5461153,1,13,40
21298,E01004261,Tower Hamlets 010A,Tower Hamlets,3087 ,1010003475,112.8812487,5,9,35
21301,E01004268,Tower Hamlets 012E,Tower Hamlets,1906 ,1010004882,176.8470318,2,9,24
21302,E01004269,Tower Hamlets 014A,Tower Hamlets,2823 ,1010013733,258.9268625,4,7,30
21352,E01032766,Tower Hamlets 021E,Tower Hamlets,2674 ,1010003480,191.1295578,6,22,77
21353,E01032767,Tower Hamlets 021F,Tower Hamlets,3084 ,1010003480,154.5557893,6,19,78
21354,E01032764,Tower Hamlets 004E,Tower Hamlets,2352 ,1010007918,493.8337966,1,4,19
21355,E01032765,Tower Hamlets 004F,Tower Hamlets,1967 ,1010007918,513.6328744,2,4,22
21356,E01032768,Tower Hamlets 025E,Tower Hamlets,1869 ,1010004858,261.0541184,3,5,33
21357,E01032769,Tower Hamlets 025F,Tower Hamlets,1564 ,1010003473,249.2383913,3,4,33
21696,E01033578,Newham 013E,Newham,4660 ,1010004866,171.2079809,1,6,18
21697,E01033579,Newham 013F,Newham,2029 ,1010004154,571.3585155,0,4,18
21765,E01033712,Hackney 023G,Hackney,1855 ,1010003486,241.4721143,2,9,45
21897,E01004246,Tower Hamlets 018B,Tower Hamlets,3036 ,1010004881,304.4170925,3,7,28
21902,E01004245,Tower Hamlets 018A,Tower Hamlets,2120 ,1010018920,532.661216,0,7,22
21903,E01004242,Tower Hamlets 012C,Tower Hamlets,5899 ,1010004881,209.1735448,2,9,25
21905,E01004240,Tower Hamlets 012A,Tower Hamlets,1886 ,1010007918,579.9668414,0,6,23
21906,E01004241,Tower Hamlets 012B,Tower Hamlets,1812 ,1010004881,403.9649285,1,8,25
21909,E01004248,Tower Hamlets 018C,Tower Hamlets,1948 ,1010003483,601.295689,1,6,24
21910,E01004249,Tower Hamlets 018D,Tower Hamlets,2411 ,1010007865,512.3357288,0,6,22
22272,E01001844,Hackney 022D,Hackney,2192 ,1010006383,169.3734304,1,9,23
22273,E01001845,Hackney 022E,Hackney,1589 ,1010009798,687.2603918,0,3,23
22274,E01001842,Hackney 023D,Hackney,1568 ,1010007063,323.2337933,3,7,46
22275,E01001843,Hackney 023E,Hackney,1329 ,1010006383,499.9387582,1,7,38
22276,E01001840,Hackney 022B,Hackney,1740 ,1010006383,292.3399243,3,9,35
22277,E01001841,Hackney 022C,Hackney,1565 ,1010006383,495.511487,0,4,32
22354,E01001838,Hackney 019E,Hackney,1745 ,1010006383,229.5280586,5,12,34
22355,E01001839,Hackney 023C,Hackney,2948 ,1010007063,110.6738584,2,10,38
22590,E01004226,Tower Hamlets 001D,Tower Hamlets,2574 ,1010013863,105.6482463,2,7,26
22593,E01004224,Tower Hamlets 001C,Tower Hamlets,2723 ,1010010792,401.6233335,2,3,21
22594,E01004225,Tower Hamlets 004A,Tower Hamlets,2915 ,1010007918,355.2485265,1,6,20
22595,E01004222,Tower Hamlets 001A,Tower Hamlets,2970 ,1010010792,238.8507379,2,4,25
22596,E01004223,Tower Hamlets 001B,Tower Hamlets,2527 ,1010010792,468.3674934,1,2,24
22600,E01004228,Tower Hamlets 003A,Tower Hamlets,2206 ,1010016275,403.1144209,3,8,30
22601,E01004229,Tower Hamlets 004C,Tower Hamlets,1643 ,1010004882,278.5356892,4,7,23
22709,E01001836,Hackney 022A,Hackney,2188 ,1010006383,661.4879303,0,5,36
22710,E01001837,Hackney 023B,Hackney,1601 ,1010003486,259.004555,3,9,47
22752,E01003636,Newham 020E,Newham,2019 ,1010004867,696.7174244,0,6,20
22755,E01003634,Newham 020D,Newham,1850 ,1010015425,588.5044928,0,7,15
22758,E01003633,Newham 020C,Newham,1886 ,1010002271,1014.875164,0,2,21
22759,E01003631,Newham 020A,Newham,1811 ,1010015425,1202.092832,0,0,18
22835,E01000005,City of London 001E,City of London,1888 ,1010003479,63.98006868,8,29,82
22896,E01004206,Tower Hamlets 013B,Tower Hamlets,1503 ,1010002926,169.8706291,5,17,54
22897,E01004287,Tower Hamlets 016B,Tower Hamlets,2426 ,1010013994,277.9739016,2,11,48
22900,E01004207,Tower Hamlets 011A,Tower Hamlets,1489 ,1010013789,145.1075093,4,14,44
22901,E01004286,Tower Hamlets 019C,Tower Hamlets,2620 ,1010004858,225.389661,2,6,31
22904,E01004204,Tower Hamlets 005D,Tower Hamlets,1916 ,1010006382,295.8037869,6,16,59
22905,E01004285,Tower Hamlets 019B,Tower Hamlets,2434 ,1010004858,464.270833,1,9,35
22906,E01004205,Tower Hamlets 013A,Tower Hamlets,2297 ,1010010405,151.9933883,3,18,65
22907,E01004284,Tower Hamlets 019A,Tower Hamlets,3856 ,1010003475,418.253296,1,12,36
22908,E01004202,Tower Hamlets 005B,Tower Hamlets,2003 ,1010004880,288.7261198,3,13,56
22909,E01004283,Tower Hamlets 016A,Tower Hamlets,2676 ,1010013789,395.5060239,4,12,41
22910,E01004203,Tower Hamlets 005C,Tower Hamlets,1882 ,1010010791,150.1110245,6,16,54
22911,E01004200,Tower Hamlets 005A,Tower Hamlets,1667 ,1010004880,224.4628383,5,13,57
22913,E01004201,Tower Hamlets 002D,Tower Hamlets,1773 ,1010009217,534.057764,0,9,36
22919,E01004289,Tower Hamlets 016C,Tower Hamlets,2165 ,1010003473,377.7344028,1,11,36
22920,E01004209,Tower Hamlets 011B,Tower Hamlets,1475 ,1010004864,345.0600565,6,15,50
22921,E01004288,Tower Hamlets 019D,Tower Hamlets,1792 ,1010003473,221.0605142,2,10,35
23026,E01032787,Tower Hamlets 011F,Tower Hamlets,2553 ,1010013789,309.7089319,6,16,47
23027,E01032786,Tower Hamlets 010F,Tower Hamlets,1735 ,1010009217,461.495586,1,12,36
23028,E01032785,Tower Hamlets 010E,Tower Hamlets,2692 ,1010015643,405.219872,2,10,36
23029,E01032784,Tower Hamlets 004G,Tower Hamlets,1986 ,1010013863,266.5885111,3,6,21
23045,E01001816,Hackney 020D,Hackney,1663 ,1010004892,775.1276415,0,14,40
23050,E01001815,Hackney 024D,Hackney,1945 ,1010003486,641.6209976,0,7,44
23060,E01001819,Hackney 020E,Hackney,1749 ,1010009218,685.84213,0,7,45
23138,E01001776,Hackney 025F,Hackney,1736 ,1010010709,403.197191,5,9,62
23139,E01001777,Hackney 027B,Hackney,2378 ,1010010709,144.9929359,3,15,69
23140,E01001774,Hackney 024B,Hackney,2292 ,1010003482,309.4979779,2,10,63
23141,E01001775,Hackney 024C,Hackney,1962 ,1010004880,445.7854855,1,13,51
23142,E01001772,Hackney 024A,Hackney,1490 ,1010004895,353.5074724,1,7,52
23143,E01001773,Hackney 025E,Hackney,2711 ,1010004895,270.6541507,1,7,57
23157,E01033698,Hackney 021F,Hackney,1091 ,1010009218,517.3767743,1,6,47
23175,E01003618,Newham 012C,Newham,2228 ,1010002271,265.6735292,3,8,16
23177,E01003619,Newham 012D,Newham,2695 ,1010015425,282.0006701,4,8,16
23551,E01033706,Hackney 027F,Hackney,1742 ,1010010709,291.1124248,5,20,80
23552,E01033707,Hackney 021I,Hackney,1383 ,1010004895,293.5359775,1,8,49
23553,E01033704,Hackney 023F,Hackney,2411 ,1010010796,214.6417679,3,10,35
23596,E01001750,Hackney 021C,Hackney,2341 ,1010004895,259.5800116,1,11,51
23738,E01004316,Tower Hamlets 009C,Tower Hamlets,1184 ,1010003477,150.3571689,4,22,82
23742,E01004317,Tower Hamlets 009D,Tower Hamlets,3964 ,1010003477,252.1533618,4,21,75
23746,E01004314,Tower Hamlets 006B,Tower Hamlets,1179 ,1010009215,230.8314031,3,16,64
23748,E01004315,Tower Hamlets 006C,Tower Hamlets,1871 ,1010003477,259.416191,4,17,72
23750,E01004312,Tower Hamlets 009A,Tower Hamlets,1577 ,1010004878,198.8752976,5,18,69
23752,E01004313,Tower Hamlets 009B,Tower Hamlets,2372 ,1010004878,7.652200176,2,18,67
23753,E01004310,Tower Hamlets 015E,Tower Hamlets,1954 ,1010010625,209.3326416,10,27,82
23755,E01004311,Tower Hamlets 006A,Tower Hamlets,1879 ,1010004879,150.6297402,5,16,69
23761,E01004318,Tower Hamlets 006D,Tower Hamlets,1737 ,1010003482,55.66632181,4,13,64
23763,E01004319,Tower Hamlets 021A,Tower Hamlets,2176 ,1010007917,352.1478338,4,16,70
23772,E01004277,Tower Hamlets 033A,Tower Hamlets,1952 ,1010004859,525.7931163,1,8,25
23776,E01004272,Tower Hamlets 014D,Tower Hamlets,2588 ,1010004857,375.7762725,2,6,29
23777,E01004273,Tower Hamlets 014E,Tower Hamlets,2711 ,1010004857,184.183012,2,6,31
23778,E01004270,Tower Hamlets 014B,Tower Hamlets,2973 ,1010013733,460.7163051,1,8,32
23779,E01004271,Tower Hamlets 014C,Tower Hamlets,2229 ,1010007059,547.5100613,0,9,29
24039,E01001732,Hackney 019C,Hackney,2129 ,1010006383,210.1357027,4,13,26
24154,E01004208,Tower Hamlets 013C,Tower Hamlets,2598 ,1010002926,178.7653324,4,17,54
24156,E01032781,Tower Hamlets 033C,Tower Hamlets,1953 ,1010004859,262.0415234,2,9,25
19436,E01001717,Hackney 007C,Hackney,1243 ,1010015478,344.5519332,1,6,29
19438,E01001714,Hackney 002A,Hackney,1802 ,1010014245,516.723461,0,7,24
19440,E01001715,Hackney 007A,Hackney,1439 ,1010003663,526.9012751,0,6,29
19641,E01001829,Hackney 009C,Hackney,1859 ,1010006866,214.7613046,4,6,23
19671,E01002756,Islington 001B,Islington,1354 ,1010002011,556.1681834,1,6,35
19674,E01002755,Islington 001A,Islington,1416 ,1010002011,507.2513832,0,6,32
19675,E01002752,Islington 009E,Islington,1597 ,1010005286,404.4047467,1,8,39
19915,E01033493,Islington 006F,Islington,1896 ,1010005286,475.6431499,1,11,33
19918,E01033490,Islington 022H,Islington,2146 ,1010004897,175.8145665,6,32,102
20027,E01001718,Hackney 007D,Hackney,1907 ,1010003663,168.5199563,3,5,33
20028,E01001799,Hackney 003A,Hackney,1744 ,1010002413,448.0762675,1,5,18
20029,E01001719,Hackney 007E,Hackney,1633 ,1010015478,113.8615072,1,4,31
20263,E01002706,Islington 023E,Islington,2516 ,1010006628,237.6509613,7,21,97
20266,E01002707,Islington 022B,Islington,2435 ,1010010084,212.6572863,3,20,89
20270,E01002702,Islington 023B,Islington,2536 ,1010009648,186.7215037,6,20,92
20491,E01001806,Hackney 008D,Hackney,1598 ,1010006866,495.6449267,0,6,22
20493,E01001807,Hackney 003D,Hackney,1997 ,1010010511,470.5879024,1,4,21
20495,E01001804,Hackney 003C,Hackney,1640 ,1010014245,479.4650365,1,4,21
20499,E01001802,Hackney 003B,Hackney,1410 ,1010002413,476.0845001,1,8,18
20501,E01001803,Hackney 008C,Hackney,2025 ,1010015478,339.1983188,1,3,21
20505,E01001801,Hackney 008B,Hackney,1665 ,1010014245,727.5596167,0,6,18
20509,E01001809,Hackney 001B,Hackney,2283 ,1010010511,193.1345002,2,4,21
20537,E01002738,Islington 009A,Islington,2176 ,1010013889,698.8519282,0,7,43
20934,E01002716,Islington 014A,Islington,2534 ,1010003654,260.4497537,2,11,39
20935,E01002797,Islington 018B,Islington,2143 ,1010010632,41.95848485,4,11,55
20936,E01002717,Islington 016A,Islington,1356 ,1010005269,328.1863775,2,9,41
20941,E01002794,Islington 020B,Islington,2039 ,1010003653,121.0599433,6,14,64
20943,E01002793,Islington 016F,Islington,2163 ,1010009644,149.4781646,6,17,57
20948,E01002791,Islington 016E,Islington,2162 ,1010001241,198.7041125,5,11,51
20958,E01002718,Islington 014B,Islington,1855 ,1010003654,252.5808883,2,10,42
20959,E01002799,Islington 018D,Islington,2056 ,1010009644,173.3781346,5,17,61
20960,E01002719,Islington 016B,Islington,1689 ,1010009644,443.886917,6,12,43
20961,E01002798,Islington 018C,Islington,2067 ,1010010206,205.9160036,3,14,56
21126,E01002802,Islington 020D,Islington,1582 ,1010010084,428.3832168,4,16,64
21128,E01002803,Islington 020E,Islington,3051 ,1010010084,237.4796518,3,20,77
21130,E01002800,Islington 018E,Islington,1597 ,1010010084,498.3471541,4,17,63
21132,E01002801,Islington 020C,Islington,1802 ,1010005279,116.1527185,6,15,64
21142,E01001742,Hackney 008A,Hackney,1944 ,1010005275,805.6680532,0,7,27
21143,E01001740,Hackney 014A,Hackney,1456 ,1010005275,397.9340944,2,9,33
21144,E01001741,Hackney 009A,Hackney,1591 ,1010006866,387.8609461,4,6,25
21403,E01033489,Islington 022G,Islington,2920 ,1010004901,128.5105441,6,25,100
