LSOA11CD,Employee
E01030835,294 
E01030836,2229 
E01030837,270 
E01030838,628 
E01030839,285 
E01030840,234 
E01030841,184 
E01030842,351 
E01030843,580 
E01030844,245 
E01030845,184 
E01030846,671 
E01030847,666 
E01030848,883 
E01030850,868 
E01030851,388 
E01030852,420 
E01030853,431 
E01030854,729 
E01030855,359 
E01030856,729 
E01030857,755 
E01030858,744 
E01030859,1059 
E01030860,611 
E01030861,757 
E01030862,1231 
E01030863,531 
E01030864,1096 
E01030865,766 
E01030866,343 
E01030867,478 
E01030868,439 
E01030869,442 
E01030870,208 
E01030871,333 
E01030872,497 
E01030873,282 
E01030874,820 
E01030875,1582 
E01030876,514 
E01030877,329 
E01030878,659 
E01030879,461 
E01030880,903 
E01030881,323 
E01030882,222 
E01030883,636 
E01030884,963 
E01030885,4031 
E01030886,675 
E01030887,242 
E01030888,657 
E01030889,540 
E01030890,252 
E01030891,303 
E01030892,210 
E01030893,1227 
E01030894,755 
E01030895,1597 
E01030896,172 
E01030897,274 
E01030898,291 
E01030899,276 
E01030900,196 
E01030901,210 
E01030902,1205 
E01030903,1011 
E01030904,353 
E01030905,573 
E01030906,276 
E01030907,497 
E01030908,847 
E01030909,375 
E01030910,366 
E01030911,213 
E01030912,299 
E01030913,148 
E01030914,751 
E01030915,227 
E01030916,3764 
E01030917,246 
E01030918,660 
E01030919,617 
E01030920,552 
E01030921,655 
E01030922,1209 
E01030923,446 
E01030924,295 
E01030925,477 
E01030926,467 
E01030927,200 
E01030928,1088 
E01030929,1002 
E01030930,378 
E01030931,742 
E01030932,325 
E01030933,1166 
E01030934,464 
E01030935,420 
E01030937,379 
E01030938,531 
E01030939,281 
E01030940,692 
E01030941,616 
E01030942,493 
E01030943,262 
E01030944,542 
E01030945,323 
E01030946,479 
E01030947,209 
E01030948,462 
E01030949,1740 
E01030950,190 
E01030951,130 
E01030952,219 
E01030953,567 
E01030954,10656 
E01030955,143 
E01030956,227 
E01030957,126 
E01030958,153 
E01030959,116 
E01030960,519 
E01030961,1020 
E01030962,200 
E01030963,257 
E01030964,743 
E01030965,1885 
E01030966,428 
E01030967,797 
E01030968,358 
E01030969,576 
E01030970,138 
E01030971,513 
E01030972,966 
E01030973,328 
E01030974,338 
E01030975,283 
E01030976,177 
E01030977,847 
E01030978,305 
E01030979,747 
E01030980,420 
E01030981,223 
E01030982,803 
E01030983,1181 
E01030984,2190 
E01030985,213 
E01030986,242 
E01030987,604 
E01030988,925 
E01030989,299 
E01030990,499 
E01030991,288 
E01030992,284 
E01030993,2575 
E01030994,537 
E01030995,563 
E01030996,196 
E01030997,439 
E01030998,246 
E01030999,241 
E01031000,476 
E01031001,303 
E01031002,362 
E01031003,630 
E01031004,1784 
E01031005,441 
E01031006,202 
E01031007,1253 
E01031008,325 
E01031009,233 
E01031010,1319 
E01031011,3426 
E01031012,2097 
E01031013,335 
E01031014,314 
E01031015,391 
E01031016,145 
E01031017,340 
E01031018,302 
E01031019,1283 
E01031020,3372 
E01031021,1425 
E01031022,761 
E01031023,1868 
E01031024,5593 
E01031025,3452 
E01031026,337 
E01031027,1029 
E01031028,1331 
E01031029,202 
E01031030,807 
E01031031,2112 
E01031032,194 
E01031033,418 
E01031034,248 
E01031035,479 
E01031036,365 
E01031037,507 
E01031038,302 
E01031039,415 
E01031040,685 
E01031041,891 
E01031042,359 
E01031043,6258 
E01031044,669 
E01031045,532 
E01031046,499 
E01031047,271 
E01031048,143 
E01031049,3759 
E01031050,3961 
E01031051,160 
E01031052,512 
E01031053,714 
E01031054,177 
E01031055,129 
E01031056,239 
E01031057,342 
E01031058,71 
E01031059,279 
E01031060,139 
E01031061,191 
E01031062,84 
E01031063,333 
E01031064,2066 
E01031065,169 
E01031066,85 
E01031067,419 
E01031068,143 
E01031069,199 
E01031070,247 
E01031073,284 
E01031074,167 
E01031075,322 
E01031077,164 
E01031078,641 
E01031079,119 
E01031080,382 
E01031081,164 
E01031082,145 
E01031083,354 
E01031084,249 
E01031085,113 
E01031086,259 
E01031087,223 
E01031088,198 
E01031089,245 
E01031090,134 
E01031091,269 
E01031092,300 
E01031093,88 
E01031094,108 
E01031095,364 
E01031096,392 
E01031097,310 
E01031098,1715 
E01031099,2116 
E01031100,719 
E01031101,263 
E01031102,742 
E01031103,299 
E01031104,924 
E01031105,382 
E01031106,129 
E01031107,83 
E01031108,178 
E01031109,209 
E01031110,366 
E01031111,163 
E01031112,384 
E01031113,198 
E01031114,243 
E01031115,278 
E01031116,1669 
E01031117,255 
E01031118,104 
E01031119,710 
E01031120,1830 
E01031121,113 
E01031122,151 
E01031123,241 
E01031124,155 
E01031125,109 
E01031127,275 
E01031129,251 
E01031130,1710 
E01031131,207 
E01031132,654 
E01031133,209 
E01031134,274 
E01031135,197 
E01031136,573 
E01031137,301 
E01031138,108 
E01031139,265 
E01031140,112 
E01031141,4323 
E01031142,306 
E01031143,687 
E01031144,1539 
E01031145,2160 
E01031146,244 
E01031147,499 
E01031148,665 
E01031149,855 
E01031150,287 
E01031151,371 
E01031152,107 
E01031153,347 
E01031154,645 
E01031155,235 
E01031156,125 
E01031157,618 
E01031158,184 
E01031159,3115 
E01031160,944 
E01031161,217 
E01031162,336 
E01031163,272 
E01031164,600 
E01031165,281 
E01031166,548 
E01031167,539 
E01031168,2122 
E01031169,248 
E01031170,294 
E01031171,1905 
E01031172,183 
E01031173,4452 
E01031174,1545 
E01031175,333 
E01031176,272 
E01031177,90 
E01031178,117 
E01031179,434 
E01031180,301 
E01031181,855 
E01031182,2045 
E01031183,1169 
E01031184,980 
E01031185,1007 
E01031186,344 
E01031187,597 
E01031188,991 
E01031189,819 
E01031190,951 
E01031191,451 
E01031192,524 
E01031193,658 
E01031194,1181 
E01031195,661 
E01031196,993 
E01031197,375 
E01031198,561 
E01031199,822 
E01031200,261 
E01031201,392 
E01031202,940 
E01031203,741 
E01031204,572 
E01031205,1024 
E01031206,463 
E01031207,5294 
E01031208,1403 
E01031209,612 
E01031210,957 
E01031211,334 
E01031212,1571 
E01031213,1241 
E01031214,309 
E01031215,671 
E01031216,759 
E01031217,312 
E01031218,1670 
E01031219,179 
E01031220,403 
E01031221,258 
E01031222,2362 
E01031223,325 
E01031224,456 
E01031225,483 
E01031227,1433 
E01031228,501 
E01031229,4040 
E01031230,285 
E01031231,2094 
E01031232,816 
E01031233,531 
E01031234,3016 
E01031235,824 
E01031236,694 
E01031237,206 
E01031238,2246 
E01031239,1334 
E01031240,244 
E01031241,362 
E01031242,194 
E01031243,741 
E01031244,884 
E01031245,303 
E01031246,326 
E01031247,646 
E01031248,666 
E01031249,174 
E01031250,1242 
E01031251,136 
E01031252,792 
E01031253,453 
E01031254,442 
E01031255,165 
E01031256,770 
E01031257,246 
E01031258,1582 
E01031259,155 
E01031260,456 
E01031261,498 
E01031262,1399 
E01031263,163 
E01031264,147 
E01031265,226 
E01031266,1099 
E01031267,333 
E01031268,972 
E01031269,468 
E01031271,2420 
E01031272,577 
E01031273,89 
E01031274,421 
E01031275,130 
E01031276,117 
E01031277,421 
E01031278,1263 
E01031279,329 
E01031280,345 
E01031281,394 
E01031282,492 
E01031283,1107 
E01031284,601 
E01031285,429 
E01031286,185 
E01031287,252 
E01031288,446 
E01031289,257 
E01031290,475 
E01031291,814 
E01031292,401 
E01031293,1604 
E01031294,642 
E01031295,129 
E01031296,188 
E01031297,280 
E01031298,420 
E01031299,212 
E01031300,657 
E01031301,798 
E01031302,145 
E01031303,336 
E01031304,224 
E01031305,276 
E01031306,328 
E01031307,368 
E01031308,7462 
E01031309,306 
E01031310,561 
E01031311,218 
E01031312,2479 
E01031313,130 
E01031314,100 
E01031315,12800 
E01031316,443 
E01031317,947 
E01031318,338 
E01031319,1126 
E01031320,690 
E01031321,484 
E01031322,1825 
E01031323,3519 
E01031324,3537 
E01031325,168 
E01031327,192 
E01031328,297 
E01031329,317 
E01031330,272 
E01031331,272 
E01031332,589 
E01031333,235 
E01031334,635 
E01031335,350 
E01031336,806 
E01031337,1052 
E01031338,1368 
E01031339,124 
E01031340,228 
E01031341,935 
E01031342,1680 
E01031343,174 
E01031344,383 
E01031345,186 
E01031346,266 
E01031347,463 
E01031348,719 
E01031349,231 
E01031350,147 
E01031351,347 
E01031352,255 
E01031353,502 
E01031354,219 
E01031355,316 
E01031356,461 
E01031357,468 
E01031358,1349 
E01031359,238 
E01031360,558 
E01031361,229 
E01031362,264 
E01031363,839 
E01031364,2330 
E01031365,342 
E01031366,1904 
E01031367,203 
E01031368,240 
E01031369,326 
E01031370,237 
E01031371,118 
E01031372,733 
E01031373,309 
E01031374,279 
E01031375,1026 
E01031376,179 
E01031377,571 
E01031378,159 
E01031379,274 
E01031380,213 
E01031381,273 
E01031382,295 
E01031383,271 
E01031384,195 
E01031385,246 
E01031386,573 
E01031387,289 
E01031388,1084 
E01031389,422 
E01031390,400 
E01031391,390 
E01031392,1277 
E01031393,815 
E01031394,525 
E01031395,282 
E01031396,609 
E01031397,709 
E01031398,230 
E01031399,245 
E01031400,306 
E01031401,321 
E01031402,1315 
E01031403,321 
E01031404,183 
E01031405,185 
E01031406,148 
E01031407,147 
E01031408,255 
E01031409,407 
E01031410,119 
E01031411,276 
E01031412,215 
E01031413,376 
E01031414,166 
E01031415,421 
E01031416,219 
E01031417,306 
E01031418,355 
E01031419,491 
E01031420,203 
E01031421,581 
E01031422,261 
E01031423,424 
E01031424,504 
E01031425,389 
E01031426,619 
E01031427,1228 
E01031428,173 
E01031429,517 
E01031430,233 
E01031431,1749 
E01031432,1698 
E01031433,143 
E01031434,542 
E01031435,505 
E01031436,1511 
E01031437,768 
E01031438,372 
E01031439,320 
E01031440,186 
E01031441,1588 
E01031442,675 
E01031443,195 
E01031444,271 
E01031445,742 
E01031446,128 
E01031447,196 
E01031448,340 
E01031449,313 
E01031450,121 
E01031451,688 
E01031452,235 
E01031453,357 
E01031454,2411 
E01031455,1103 
E01031456,518 
E01031457,632 
E01031458,296 
E01031459,742 
E01031460,395 
E01031461,160 
E01031462,501 
E01031463,1012 
E01031464,695 
E01031465,564 
E01031466,674 
E01031467,495 
E01031468,1475 
E01031469,276 
E01031470,1648 
E01031471,279 
E01031472,363 
E01031473,203 
E01031474,486 
E01031475,428 
E01031476,584 
E01031477,1346 
E01031478,425 
E01031479,488 
E01031480,408 
E01031481,511 
E01031482,982 
E01031483,691 
E01031484,552 
E01031485,291 
E01031486,2878 
E01031487,210 
E01031488,3725 
E01031489,1102 
E01031490,11342 
E01031491,595 
E01031492,798 
E01031493,1227 
E01031494,366 
E01031495,286 
E01031496,912 
E01031497,459 
E01031498,564 
E01031499,310 
E01031500,708 
E01031501,629 
E01031502,293 
E01031503,536 
E01031504,756 
E01031505,603 
E01031506,778 
E01031507,823 
E01031508,845 
E01031509,2499 
E01031511,353 
E01031512,451 
E01031513,2001 
E01031514,1144 
E01031515,573 
E01031516,439 
E01031517,479 
E01031518,361 
E01031519,395 
E01031520,508 
E01031521,755 
E01031522,532 
E01031523,616 
E01031524,1045 
E01031525,142 
E01031526,246 
E01031527,272 
E01031528,771 
E01031529,516 
E01031530,252 
E01031531,184 
E01031532,1347 
E01031533,571 
E01031534,277 
E01031535,561 
E01031536,364 
E01031538,437 
E01031539,641 
E01031540,566 
E01031541,197 
E01031542,739 
E01031543,510 
E01031544,360 
E01031545,565 
E01031546,111 
E01031547,97 
E01031548,272 
E01031549,109 
E01031550,148 
E01031551,101 
E01031552,537 
E01031553,151 
E01031554,135 
E01031555,182 
E01031556,158 
E01031557,863 
E01031558,94 
E01031559,91 
E01031560,124 
E01031561,267 
E01031562,186 
E01031563,205 
E01031564,158 
E01031565,454 
E01031566,314 
E01031567,408 
E01031568,138 
E01031569,90 
E01031570,174 
E01031571,280 
E01031572,531 
E01031573,190 
E01031574,175 
E01031575,21259 
E01031576,241 
E01031577,187 
E01031578,168 
E01031579,366 
E01031580,524 
E01031581,180 
E01031582,147 
E01031583,21846 
E01031584,305 
E01031585,7742 
E01031586,155 
E01031587,1612 
E01031588,290 
E01031589,183 
E01031590,197 
E01031591,528 
E01031592,506 
E01031593,308 
E01031594,134 
E01031595,298 
E01031596,243 
E01031597,199 
E01031598,605 
E01031599,1445 
E01031600,1057 
E01031601,242 
E01031603,3081 
E01031604,457 
E01031605,534 
E01031606,574 
E01031607,149 
E01031608,2055 
E01031609,129 
E01031610,1429 
E01031611,1019 
E01031612,355 
E01031613,1435 
E01031614,813 
E01031615,448 
E01031616,319 
E01031617,842 
E01031618,949 
E01031619,346 
E01031620,1298 
E01031621,242 
E01031622,994 
E01031623,488 
E01031624,469 
E01031625,721 
E01031626,567 
E01031627,314 
E01031628,1093 
E01031629,484 
E01031630,634 
E01031631,554 
E01031632,623 
E01031633,405 
E01031634,499 
E01031635,981 
E01031636,5139 
E01031637,361 
E01031638,221 
E01031639,544 
E01031640,617 
E01031641,930 
E01031642,404 
E01031643,323 
E01031644,1384 
E01031645,148 
E01031646,340 
E01031647,129 
E01031648,188 
E01031649,427 
E01031650,1314 
E01031651,327 
E01031652,168 
E01031653,4049 
E01031654,379 
E01031655,194 
E01031656,1807 
E01031657,1240 
E01031658,885 
E01031659,563 
E01031660,359 
E01031661,632 
E01031662,1020 
E01031663,415 
E01031664,804 
E01031665,411 
E01031666,191 
E01031667,245 
E01031668,175 
E01031669,474 
E01031670,324 
E01031671,169 
E01031672,2247 
E01031673,216 
E01031674,534 
E01031675,369 
E01031676,2019 
E01031677,182 
E01031678,444 
E01031679,756 
E01031680,1018 
E01031681,349 
E01031682,125 
E01031683,547 
E01031684,276 
E01031685,856 
E01031686,153 
E01031687,834 
E01031688,147 
E01031689,304 
E01031690,223 
E01031691,383 
E01031692,1120 
E01031693,549 
E01031694,920 
E01031695,358 
E01031696,237 
E01031697,527 
E01031698,1684 
E01031699,336 
E01031700,209 
E01031701,251 
E01031702,425 
E01031703,463 
E01031704,232 
E01031705,444 
E01031706,196 
E01031707,407 
E01031708,1936 
E01031709,1697 
E01031710,229 
E01031711,293 
E01031712,255 
E01031713,147 
E01031714,2296 
E01031715,2342 
E01031716,297 
E01031717,1110 
E01031718,405 
E01031719,787 
E01031720,423 
E01031721,437 
E01031722,746 
E01031723,466 
E01031724,214 
E01031725,334 
E01031726,396 
E01031727,663 
E01031728,1295 
E01031729,307 
E01031730,593 
E01031731,1446 
E01031732,365 
E01031733,789 
E01031734,358 
E01031735,238 
E01031736,832 
E01031737,222 
E01031738,155 
E01031739,419 
E01031740,1841 
E01031741,2055 
E01031742,2089 
E01031743,989 
E01031744,252 
E01031745,245 
E01031746,534 
E01031747,456 
E01031748,362 
E01031749,185 
E01031750,180 
E01031751,1105 
E01031752,180 
E01031753,390 
E01031754,304 
E01031755,366 
E01031756,2175 
E01031757,203 
E01031758,248 
E01031759,1988 
E01031760,923 
E01031761,3861 
E01031763,426 
E01031764,398 
E01031765,886 
E01031766,832 
E01031767,818 
E01031768,351 
E01031769,339 
E01031770,964 
E01031771,574 
E01031772,709 
E01031773,372 
E01031774,220 
E01031775,231 
E01031776,301 
E01031777,1563 
E01031778,619 
E01031779,1104 
E01031780,438 
E01031781,1430 
E01031782,847 
E01031783,132 
E01031784,1244 
E01031785,139 
E01031786,196 
E01031787,3639 
E01031788,1969 
E01031789,7873 
E01031790,753 
E01031791,795 
E01031792,373 
E01031793,154 
E01031794,719 
E01031795,320 
E01031796,183 
E01031797,327 
E01031798,651 
E01031799,968 
E01031800,327 
E01031801,301 
E01031802,602 
E01031803,212 
E01031804,1749 
E01031805,350 
E01031806,1117 
E01031807,460 
E01031808,685 
E01031809,581 
E01031810,612 
E01031811,563 
E01031812,262 
E01031813,797 
E01031814,204 
E01031815,207 
E01031816,411 
E01031817,1496 
E01031818,1454 
E01031819,945 
E01031820,338 
E01031821,458 
E01031822,227 
E01031823,1018 
E01031824,220 
E01031825,270 
E01031826,323 
E01031827,276 
E01031828,228 
E01031829,920 
E01031830,162 
E01031831,361 
E01031832,531 
E01031833,312 
E01031834,747 
E01031835,1256 
E01031836,258 
E01031837,389 
E01031838,370 
E01031839,480 
E01031840,199 
E01031841,508 
E01031842,491 
E01031843,497 
E01031844,2066 
E01031845,530 
E01031846,502 
E01031847,494 
E01031848,863 
E01031849,536 
E01031850,1841 
E01031851,119 
E01031852,1187 
E01031853,575 
E01031854,2741 
E01031855,825 
E01031856,527 
E01031857,468 
E01031858,923 
E01031859,433 
E01031860,163 
E01031861,1088 
E01031862,228 
E01031863,1759 
E01031864,234 
E01031865,1245 
E01031866,627 
E01031867,623 
E01031868,765 
E01031869,607 
E01031870,958 
E01031871,468 
E01031872,403 
E01031873,828 
E01031874,394 
E01031876,474 
E01031877,690 
E01031878,1706 
E01031879,1131 
E01031880,5207 
E01031882,1174 
E01031883,462 
E01031884,692 
E01031885,1278 
E01031886,395 
E01031887,660 
E01031888,642 
E01031889,346 
E01031890,1500 
E01031891,1594 
E01031892,392 
E01031893,717 
E01031894,463 
E01031895,183 
E01031896,460 
E01031897,399 
E01031898,697 
E01031900,381 
E01031901,417 
E01031902,82 
E01031903,628 
E01031904,721 
E01031905,852 
E01031906,476 
E01031907,317 
E01031908,1975 
E01031909,177 
E01031910,282 
E01031911,169 
E01031912,3701 
E01031913,787 
E01031914,951 
E01031915,1651 
E01031916,274 
E01031917,664 
E01031918,653 
E01031919,811 
E01031920,288 
E01031921,322 
E01031922,129 
E01031923,170 
E01031924,194 
E01031925,173 
E01031926,158 
